"","Hash","C1-T7-H9_S1.1","C1-T7-H9_S1.2","C1-T7-H9_S2.1","C1-T7-H9_S2.2","C1-T7-H9_S3.2","C1-T8-H10_S1.2","C1-T8-H10_S2.1","C1-T8-H10_S2.2","C1-T8-H10_S3.2","C2-T8-H18_S1.1","C2-T8-H18_S1.2","C2-T8-H18_S2.1","C2-T8-H18_S2.2","C2-T8-H18_S3.1","C2-T8-H18_S3.2","C2-T9-H19_S2.1","C2-T9-H19_S2.2","C2-T9-H19_S3.2","C3-T6-H25_S1.1","C3-T6-H25_S1.2","C3-T6-H25_S2.1","C3-T6-H25_S2.2","C3-T6-H25_S3.1","C3-T7-H26_S1.1","C3-T7-H26_S1.2","C3-T7-H26_S2.1","C3-T7-H26_S2.2","C3-T7-H26_S3.1","C3-T7-H26_S3.2","CT1-T1-H28_S1.1","CT1-T1-H28_S1.2","CT1-T1-H28_S2.1","CT1-T1-H28_S2.2","CT1-T1-H28_S3.1","CT1-T1-H28_S3.2","CT1-T2-H29_S1.1","CT1-T2-H29_S1.2","CT1-T2-H29_S2.1","CT1-T2-H29_S2.2","CT1-T2-H29_S3.1","CT1-T2-H29_S3.2","CT1-T3-H30_S1.1","CT1-T3-H30_S1.2","CT1-T3-H30_S2.1","CT1-T3-H30_S3.2","CT1-T4-H31_S1.1","CT1-T4-H31_S1.2","CT1-T4-H31_S2.2","CT1-T4-H31_S3.1","CT1-T4-H31_S3.2","CT1-T5-H32_S1.1","CT1-T5-H32_S1.2","CT1-T5-H32_S2.1","CT1-T5-H32_S2.2","CT1-T5-H32_S3.1","CT1-T5-H32_S3.2","CT1-T6-H33_S1.1","CT1-T6-H33_S1.2","CT1-T6-H33_S2.1","CT1-T6-H33_S2.2","CT1-T6-H33_S3.1","CT1-T6-H33_S3.2","CT1-T7-H34_S1.1","CT1-T7-H34_S1.2","CT1-T7-H34_S2.1","CT1-T7-H34_S2.2","CT1-T7-H34_S3.1","CT1-T7-H34_S3.2","CT1-T8-H35_S1.1","CT1-T8-H35_S1.2","CT1-T8-H35_S2.1","CT1-T8-H35_S2.2","CT1-T8-H35_S3.1","CT1-T8-H35_S3.2","CT2-T1-H36_S1.1","CT2-T1-H36_S1.2","CT2-T1-H36_S2.1","CT2-T1-H36_S2.2","CT2-T1-H36_S3.1","CT2-T1-H36_S3.2","CT2-T4-H39_S1.1","CT2-T4-H39_S1.2","CT2-T4-H39_S2.1","CT2-T4-H39_S2.2","CT2-T4-H39_S3.1","CT2-T4-H39_S3.2","CT2-T8-H43_S1.1","CT2-T8-H43_S1.2","CT2-T8-H43_S2.1","CT2-T8-H43_S2.2","CT2-T8-H43_S3.1","CT2-T8-H43_S3.2"
"53","105584920e1bfffbb3e56c0fa7c2397446c2bb2b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,175,250,109,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54","1068cadcb65c9cea88274a0d597c6ca1354ada7f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,334,29,152,0,186,187,0,16,0,0,0,62,0,12,0,0,15,67,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55","10c3d1c8405b910ef842f394542a5580dc7e9010",21,1428,0,0,0,382,0,0,0,68,658,0,0,0,0,0,0,0,0,115,0,0,0,123,583,0,0,0,0,38,608,0,0,0,0,228,239,0,0,0,0,259,187,0,0,27,49,0,0,0,287,662,0,0,0,0,45,370,0,0,0,0,46,235,0,0,0,0,196,300,0,0,0,0,56,1808,446,375,0,0,0,0,0,0,0,0,208,319,0,0,0,0
"56","10d98a9e8191737474408e3922019918cf9ce20e",0,0,0,0,506,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,434,800,0,0,0,0,1460,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,0,0,0,0,0,0,142,813,0,0,0,0,0,0,0,0,0,0
"57","114d9a26e85197775de9b4d539b22900e02bb33c",0,37,0,0,312,0,0,0,0,0,0,0,20,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,41,167,0,0,0,0,0,0,0,0,165,0,0,0,0,24,46,118,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58","1169aa2102edf6ac7310ec92f3332c70b3a2e131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59","11e73a6cb407f486e216772ee0c421774380ca59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,74,0,0,0,0,0,0,0,0,158,0,0,0,0,0,30,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60","12206017f16ec8c3307cf054c085633fa914bc46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"61","1295a7f7caf39b7593642f94461700a96ad60ca1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62","12d23987ba8e78027056e951bcd7c023c980e9a0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63","12fb07a5a01b43cf4e6bc1ccc6b99ffaf60fd033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64","131dafe8f92e88ca8e8c497413822303eea5970c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,92,439,0,0,0,348,819,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0
"65","135a05815d1aa5aa98319e6b2cb4f1ce0eb91c07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66","13a0463a5825b998beca2bad17f47fcf3dc1a441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"67","13d4114046cb395e85da1be98837a9c692eb7728",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,195,173,0,0,0,0,0,178,0,0,0,0,204,521,0,0,0,76,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,483,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0
"68","13df07915395eb3d02fc3f845337d7e719ad7b18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69","13dfed8b69f5d4139ad79da7deb7b0d04fa3fd20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
"70","14185f4dd88bc581f98ab10ffd2cb11423e579a1",0,44,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71","145c40ee1b975868f1b6404fecadd3bf29e1941e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72","1460d2375bddc45a1186962418572c22db3e915a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73","14981a8153f0cc86d204510793cc8a0904eaf7a2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,106,37,24,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74","14c23d62f3cde5e060e5aa22522eeea5c941e860",0,66,0,0,26,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,19,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,48,59,0,0,0,0,0,0,0,0,40,0,0,0,30,229,385,17,6,0,0,0,74,0,0,0,40,0,0,0,0,25,49,0,0,0,16,0,0,183,126,20,327,0,0,0,0,0,0,0,0,0,0,0,0
"75","14ce20a4f39b0e6846e0f72002ddd4fda136a349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76","150527b9eef1d3e210fec27436a25a9a0ca4617d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77","156e8788f9974e2a170ff2ab3599e50c0399dc9a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78","15913acbea3248031e6aa893336fa38555635382",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79","162af1955a864fb3f94275ae2c20e9d6874c3673",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80","162b21a87716d3e6aefcd24de686c60ffd353162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81","16fafc94960ff7254af063b9d034237af0c99bb0",0,42,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0
"82","1715d37466db71a6120aad12051e317573737460",0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0
"83","1737a06a3ba0ab8b49886547289714b7ca512369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84","1784e869dc2724619a035c17ab1fff64ceb125f7",0,65,0,0,16,0,0,116,0,0,0,13,51,0,0,0,61,941,0,0,0,0,0,0,0,0,0,0,0,0,8,14,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,7,20,0,0,0,0,0,0,0,0,0,0,0,109,0,175,0,15,0,183,0,20,0,57,104,120,0,266,102,592,144,423,588,7528,11,22,0,213,306,1754
"85","17d1369c8eb3c8380413849c3744429dd0f53cb5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86","17db53e569e020ff127c4fd6486a7dec09f19e0d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"87","181acce5d7ccc073dd97d8a5fd19e4ea42c891e9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88","18bd66e9e343d1e9d94cc819880cd11417faf391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89","18dfe265d38adbfeea52be9eedda03036f882f25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90","1961a54ae8714920699a36e34304bc18b8cb7d64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91","19c8b8fc8dcc19eb755d8be618c157baeedb4b08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92","19e2d8924e99f1a60555875f40f2f4abbcb91b22",0,55,0,0,0,86,0,0,0,0,49,0,0,0,0,0,0,0,0,72,0,0,0,85,291,0,0,0,0,0,278,0,0,0,0,245,271,0,0,0,0,290,275,0,0,0,15,0,0,0,157,469,0,0,0,0,0,99,0,0,0,0,0,42,0,0,0,0,29,49,0,0,0,0,0,130,40,0,0,0,0,0,0,0,0,0,63,101,0,0,0,0
"93","19fde1fa832430a6af6230064de110d0a357f8f4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94","1a08bb6d37d7924e5dab4c0408f64896eacb991a",0,165,0,0,0,58,0,0,0,51,0,0,0,0,0,0,0,0,346,2171,74,314,0,1995,4333,82,324,0,0,228,2079,88,97,0,0,1145,2189,0,78,0,55,2003,1963,152,0,217,332,213,0,23,1250,3854,0,0,0,0,702,2945,77,130,0,0,78,111,0,0,0,0,200,462,0,0,0,34,28,457,17,20,0,0,0,0,0,0,0,0,143,216,0,0,0,0
"95","1a1e48014485c4d3ef6084a3491c55a89d7bbd46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96","1a8ac76acfd38f3816e55aec844fff3d3b5fa6ee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97","1ab6c87e08609252082e76d4529b725243d7bcbd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98","1b1ab401585635a48a1f19102cea4e775e373c46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99","1b30f8c063574b0c3aac58c74e0f02d0c0228850",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,20,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100","1bdf1a7b4ee7335250f89feea39e250e1c116b19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101","1c13e9ef7e8cb97448c9556c5cae61a9ab171c33",0,25,0,0,0,0,0,123,0,0,0,0,29,0,0,0,57,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,26,66,143,54,133,0,0,0,172,0,0,0,30,89,66,0,135,0,265,161,446,559,4141,0,0,0,272,122,1156
"102","1ce2573fce4903ef0c76ab1bd9b769f1d771fc19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103","1d078a9daefb4967a95b5f1d77c61355caa6223d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104","1d260e26e69a0bc7fb00787a9c9d45354fea043e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105","1d5cd1f644248211566e3c915bfa5041ec16d0dd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106","1d7e41a036245bef22450a505f39bf6d1781b92d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107","1dd96065a68c346edf2f2485b95611651b4fa887",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108","1e0be3f3799c7c0b7ed688ed35befb70d4be3b0d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109","1e823715b95b2e76d7b69608b26072704c7c2ef1",0,60,0,14,0,12,0,67,0,9,16,0,26,0,0,13,0,0,0,24,0,42,0,0,20,8,18,0,0,5,33,17,47,0,0,24,24,0,6,0,0,0,0,0,0,0,0,10,0,0,0,14,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,25,59,9,82,0,0,16,154,93,82,9,137,0,0,0,0,0,0,84,93,31,86,0,0
"110","1ec8fc35c284f434d30173bda2100acfc0cbcac6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111","1f4a4225bed5e58cefbd246dd619582690af83d7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
