"","size_fraction","sample_id","object_annotation_category","dryweight_C_mg_sum_taxa","dryweight_C_ug_sum_taxa","dryweight_C_mg_sum_sample","dryweight_C_ug_sum_sample","sample_conc","sample_tot_vol","acq_sub_part","potemp2","density2","oxy_sat","Sal2","NO2","nitracline_depth","NO3","fluorescence","hypoxia_depth","chl_max_depth","PO4","SIL","NH4","beam_depth","chl_max","mixedlayerdepths","intergrated_chl","day_night_0_1","distance_from_shore","PAR_1_depth_adj","cycle.x","Sample_ID_short","PC1","Longitude","Latitude","log10_dryweight_C_ug_m2_taxa","dryweight_C_mg_m2_taxa","log10_dryweight_C_ug_m2_sample","dryweight_C_mg_m2_sample","biomass_prop_taxa","biomass_taxa_clr","Sample_ID.x","Sample_ID.y","offshore_onshore","taxa_join","Family","Sample_ID","n_reads_raw","biomass_mg_m2","size_fraction_numeric","cycle.y","n_reads_pcr","p.2.5","p.97.5","size_fraction.y.y"
"39","0.2-1","c2_t8_h18","Copepoda<Maxillopoda",0.401880818482884,401.880818482884,7.89612762683187,7896.12762683187,93.8380004829751,303,141.365853658537,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905,5.99615557322706,37.7116924388953,8.9741277444619,740.956828060282,0.0508959375374394,6.36756041793538,"c2_t8_h18","C2-T8-H18","onshore","other","other","C2-T8-H18",0.000575480200223677,NA,0.5,"2",0.489301483148627,0.000123412325850816,0.344375748216742,"0.2-1"
"40","0.2-1","c2_t8_h18","Eucalanidae",0.00819219462336237,8.19219462336237,7.89612762683187,7896.12762683187,86.293399339934,303,130,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905,2.10318182574961,0.706932322104269,8.9741277444619,681.383694541287,0.00103749521417618,2.39078376453315,"c2_t8_h18","C2-T8-H18","onshore","Eucalanidae","Eucalanidae","C2-T8-H18",5.4290584926762e-05,NA,0.5,"2",0.489301483148627,0.000123412325850816,0.344375748216742,"0.2-1"
"41","0.2-1","c2_t8_h18","Eumalacostraca",4.67844452179733,4678.44452179733,7.89612762683187,7896.12762683187,57.086402640264,303,86,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905,8.45072096652817,267.07556770146,8.9741277444619,450.761521004236,0.592498594614844,8.3251216430266,"c2_t8_h18","C2-T8-H18","onshore","other","other","C2-T8-H18",0.000575480200223677,NA,0.5,"2",0.489301483148627,0.000123412325850816,0.344375748216742,"0.2-1"
"42","0.2-1","c2_t8_h18","Euphausiacea",0.00434654720874378,4.34654720874378,7.89612762683187,7896.12762683187,101.78195819582,303,153.333333333333,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905,1.46938178480177,0.442400086296516,8.9741277444619,803.683332023057,0.000550465673069133,1.92207193213757,"c2_t8_h18","C2-T8-H18","onshore","Euphausiacea","Euphausiidae","C2-T8-H18",0.0179158930258315,NA,0.5,"2",0.489301483148627,0.000123412325850816,0.344375748216742,"0.2-1"
"43","0.2-1","c2_t8_h18","Harpacticoida",0.00284683621972884,2.84683621972884,7.89612762683187,7896.12762683187,59.7415841584158,303,90,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905,1.04620827932426,0.170074505606157,8.9741277444619,471.727173143968,0.000360535740336187,0.966130088488565,"c2_t8_h18","C2-T8-H18","onshore","other","other","C2-T8-H18",0.000575480200223677,NA,0.5,"2",0.489301483148627,0.000123412325850816,0.344375748216742,"0.2-1"
"44","0.2-1","c2_t8_h18","Oikopleuridae",0.0569477453615369,56.9477453615369,7.89612762683187,7896.12762683187,71.35800330033,303,107.5,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905,4.04213409932085,4.06367740145491,8.9741277444619,563.451901255295,0.00721211054998941,4.13968075051314,"c2_t8_h18","C2-T8-H18","onshore","other","other","C2-T8-H18",0.000575480200223677,NA,0.5,"2",0.489301483148627,0.000123412325850816,0.344375748216742,"0.2-1"
"45","0.2-1","c2_t8_h18","Oithonidae",0.718944940509143,718.944940509142,7.89612762683187,7896.12762683187,88.7412116090836,303,133.687600644122,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905,6.57778477691557,63.8000451010018,8.9741277444619,700.711932625018,0.0910503191546819,6.89334401613115,"c2_t8_h18","C2-T8-H18","onshore","Oithonidae","Oithonidae","C2-T8-H18",0.00562450459841254,NA,0.5,"2",0.489301483148627,0.000123412325850816,0.344375748216742,"0.2-1"
"46","0.2-1","c2_t8_h18","Ostracoda",0.124206763104351,124.206763104351,7.89612762683187,7896.12762683187,84.1692541254125,303,126.8,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905,4.82194762135301,10.454390607825,8.9741277444619,664.611172829502,0.0157300855526047,5.08461296269392,"c2_t8_h18","C2-T8-H18","onshore","other","other","C2-T8-H18",0.000575480200223677,NA,0.5,"2",0.489301483148627,0.000123412325850816,0.344375748216742,"0.2-1"
"47","0.2-1","c2_t8_h18","Poecilostomatoida",0.113843956480151,113.843956480151,7.89612762683187,7896.12762683187,79.0697437390798,303,119.117647058824,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905,4.73482870792249,9.00161246512847,8.9741277444619,624.344787984664,0.0144176945789601,4.93499479712071,"c2_t8_h18","C2-T8-H18","onshore","other","other","C2-T8-H18",0.000575480200223677,NA,0.5,"2",0.489301483148627,0.000123412325850816,0.344375748216742,"0.2-1"
"48","0.2-1","c2_t9_h19","Amphipoda",0,0,23.5531740101235,23553.1740101235,344.84126984127,252,400,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,"2","C2-T9-H19",2.811058313,-123.226,36.46062,-Inf,0,10.0670158678628,8122.10643444337,0,-10.0370472008989,"c2_t9_h19","C2-T9-H19","onshore","other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","0.2-1","c2_t9_h19","Calanoida",0.854852658433782,854.852658433782,23.5531740101235,23553.1740101235,344.84126984127,252,400,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,"2","C2-T9-H19",2.811058313,-123.226,36.46062,6.75092912476914,294.788476261491,10.0670158678628,8122.10643444337,0.0362945842486603,7.16213636752298,"c2_t9_h19","C2-T9-H19","onshore","Calanoida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","0.2-1","c2_t9_h19","Chaetognatha",0.0625496175286261,62.5496175286261,23.5531740101235,23553.1740101235,344.84126984127,252,400,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,"2","C2-T9-H19",2.811058313,-123.226,36.46062,4.13596012224396,21.5696895366572,10.0670158678628,8122.10643444337,0.00265567678911307,4.5471677946886,"c2_t9_h19","C2-T9-H19","onshore","other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","0.2-1","c2_t9_h19","Copepoda<Maxillopoda",0.0414046338188097,41.4046338188097,23.5531740101235,23553.1740101235,344.84126984127,252,400,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,"2","C2-T9-H19",2.811058313,-123.226,36.46062,3.72339280255837,14.2780265033911,10.0670158678628,8122.10643444337,0.00175792162028835,4.13460071176624,"c2_t9_h19","C2-T9-H19","onshore","other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","0.2-1","c2_t9_h19","Eucalanidae",0.0427612431769857,42.7612431769857,23.5531740101235,23553.1740101235,344.84126984127,252,400,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,"2","C2-T9-H19",2.811058313,-123.226,36.46062,3.75563215909684,14.7458413971431,10.0670158678628,8122.10643444337,0.00181551935032647,4.16684004608512,"c2_t9_h19","C2-T9-H19","onshore","Eucalanidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","0.2-1","c2_t9_h19","Eumalacostraca",22.0384412575821,22038.4412575821,23.5531740101235,23553.1740101235,344.84126984127,252,400,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,"2","C2-T9-H19",2.811058313,-123.226,36.46062,10.0005435374256,7599.76406858683,10.0670158678628,8122.10643444337,0.935688805598331,10.4117507475727,"c2_t9_h19","C2-T9-H19","onshore","other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","0.2-1","c2_t9_h19","Euphausiacea",0.00101634969810238,1.01634969810238,23.5531740101235,23553.1740101235,344.84126984127,252,400,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,"2","C2-T9-H19",2.811058313,-123.226,36.46062,0.0162174809817897,0.350479320496416,10.0670158678628,8122.10643444337,4.31512838849464e-05,0.42745322175984,"c2_t9_h19","C2-T9-H19","onshore","Euphausiacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","0.2-1","c2_t9_h19","Harpacticoida",0.00168012295119586,1.68012295119586,23.5531740101235,23553.1740101235,344.84126984127,252,400,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,"2","C2-T9-H19",2.811058313,-123.226,36.46062,0.518866975972889,0.579375731979842,10.0670158678628,8122.10643444337,7.13331863668871e-05,0.930091444611767,"c2_t9_h19","C2-T9-H19","onshore","other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","0.2-1","c2_t9_h19","Oikopleuridae",0.0133057231909771,13.3057231909771,23.5531740101235,23553.1740101235,344.84126984127,252,400,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,"2","C2-T9-H19",2.811058313,-123.226,36.46062,2.58819425777977,4.58836248133296,10.0670158678628,8122.10643444337,0.000564922722740387,2.99940364603537,"c2_t9_h19","C2-T9-H19","onshore","other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","0.2-1","c2_t9_h19","Oithonidae",0.343152780617967,343.152780617967,23.5531740101235,23553.1740101235,344.84126984127,252,400,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,"2","C2-T9-H19",2.811058313,-123.226,36.46062,5.83817577253605,118.333240617862,10.0670158678628,8122.10643444337,0.014569279727245,6.24938306587437,"c2_t9_h19","C2-T9-H19","onshore","Oithonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","0.2-1","c2_t9_h19","Ostracoda",0.119037319911314,119.037319911314,23.5531740101235,23553.1740101235,344.84126984127,252,400,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,"2","C2-T9-H19",2.811058313,-123.226,36.46062,4.77943705664546,41.0489805567189,10.0670158678628,8122.10643444337,0.00505398210280067,5.19064450908805,"c2_t9_h19","C2-T9-H19","onshore","other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","0.2-1","c2_t9_h19","Poecilostomatoida",0.0349723032136409,34.9723032136408,23.5531740101235,23553.1740101235,344.84126984127,252,400,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,"2","C2-T9-H19",2.811058313,-123.226,36.46062,3.55455641146409,12.0598934494658,10.0670158678628,8122.10643444337,0.0014848233702434,3.96576444948968,"c2_t9_h19","C2-T9-H19","onshore","other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","0.2-1","c3_t6_h25","Amphipoda",0,0,14.8328824715577,14832.8824715577,60.6105502532474,290.23,100,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,"3","C3-T6-H25",-4.6044581,-130.477,34.56042,-Inf,0,9.60460178384839,899.029168442858,0,-8.56886015971774,"c3_t6_h25","C3-T6-H25","offshore","other","other","C3-T6-H25",0.0213474155864938,156.027586206897,0.5,"3",0.493217033602267,1.23016938311326e-05,0.535401306981767,"0.2-1"
"61","0.2-1","c3_t6_h25","Calanoida",0.887135656229451,887.135656229451,14.8328824715577,14832.8824715577,60.6105502532474,290.23,100,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,"3","C3-T6-H25",-4.6044581,-130.477,34.56042,6.78799790886764,53.7697802733428,9.60460178384839,899.029168442858,0.0598087160692166,6.9287770956265,"c3_t6_h25","C3-T6-H25","offshore","Calanoida","Calanidae","C3-T6-H25",0.0993919027044327,156.027586206897,0.5,"3",0.493217033602267,1.23016938311326e-05,0.535401306981767,"0.2-1"
"62","0.2-1","c3_t6_h25","Calanoida",0.887135656229451,887.135656229451,14.8328824715577,14832.8824715577,60.6105502532474,290.23,100,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,"3","C3-T6-H25",-4.6044581,-130.477,34.56042,6.78799790886764,53.7697802733428,9.60460178384839,899.029168442858,0.0598087160692166,6.9287770956265,"c3_t6_h25","C3-T6-H25","offshore","Calanoida","Clausocalanidae","C3-T6-H25",0.327044327092335,156.027586206897,0.5,"3",0.493217033602267,1.23016938311326e-05,0.535401306981767,"0.2-1"
"63","0.2-1","c3_t6_h25","Calanoida",0.887135656229451,887.135656229451,14.8328824715577,14832.8824715577,60.6105502532474,290.23,100,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,"3","C3-T6-H25",-4.6044581,-130.477,34.56042,6.78799790886764,53.7697802733428,9.60460178384839,899.029168442858,0.0598087160692166,6.9287770956265,"c3_t6_h25","C3-T6-H25","offshore","Calanoida","Metridinidae","C3-T6-H25",0.442662826052168,156.027586206897,0.5,"3",0.493217033602267,1.23016938311326e-05,0.535401306981767,"0.2-1"
"64","0.2-1","c3_t6_h25","Calanoida",0.887135656229451,887.135656229451,14.8328824715577,14832.8824715577,60.6105502532474,290.23,100,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,"3","C3-T6-H25",-4.6044581,-130.477,34.56042,6.78799790886764,53.7697802733428,9.60460178384839,899.029168442858,0.0598087160692166,6.9287770956265,"c3_t6_h25","C3-T6-H25","offshore","Calanoida","Paracalanidae","C3-T6-H25",0.0264842374779965,156.027586206897,0.5,"3",0.493217033602267,1.23016938311326e-05,0.535401306981767,"0.2-1"
"65","0.2-1","c3_t6_h25","Calanoida",0.887135656229451,887.135656229451,14.8328824715577,14832.8824715577,60.6105502532474,290.23,100,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,"3","C3-T6-H25",-4.6044581,-130.477,34.56042,6.78799790886764,53.7697802733428,9.60460178384839,899.029168442858,0.0598087160692166,6.9287770956265,"c3_t6_h25","C3-T6-H25","offshore","Calanoida","unidentified Calanoida","C3-T6-H25",0.0187870059209474,156.027586206897,0.5,"3",0.493217033602267,1.23016938311326e-05,0.535401306981767,"0.2-1"
"66","0.2-1","c3_t6_h25","Chaetognatha",0.0656139144530248,65.6139144530248,14.8328824715577,14832.8824715577,60.6105502532474,290.23,100,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,"3","C3-T6-H25",-4.6044581,-130.477,34.56042,4.18378778402218,3.97689545926734,9.60460178384839,899.029168442858,0.00442354441753589,4.32456929932406,"c3_t6_h25","C3-T6-H25","offshore","other","other","C3-T6-H25",0.0213474155864938,156.027586206897,0.5,"3",0.493217033602267,1.23016938311326e-05,0.535401306981767,"0.2-1"
"67","0.2-1","c3_t6_h25","Copepoda<Maxillopoda",0.175683118112396,175.683118112396,14.8328824715577,14832.8824715577,60.6105502532474,290.23,100,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,"3","C3-T6-H25",-4.6044581,-130.477,34.56042,5.16868190698194,10.6482504589986,9.60460178384839,899.029168442858,0.0118441657209427,5.30946184688372,"c3_t6_h25","C3-T6-H25","offshore","other","other","C3-T6-H25",0.0213474155864938,156.027586206897,0.5,"3",0.493217033602267,1.23016938311326e-05,0.535401306981767,"0.2-1"
"68","0.2-1","c3_t6_h25","Eucalanidae",0.0356049754083961,35.6049754083961,14.8328824715577,14832.8824715577,60.6105502532474,290.23,100,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,"3","C3-T6-H25",-4.6044581,-130.477,34.56042,3.57248538675546,2.15803715125623,9.60460178384839,899.029168442858,0.00240040838162571,3.71326902136606,"c3_t6_h25","C3-T6-H25","offshore","Eucalanidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","0.2-1","c3_t6_h25","Eumalacostraca",12.707722913377,12707.722913377,14.8328824715577,14832.8824715577,60.6105502532474,290.23,100,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,"3","C3-T6-H25",-4.6044581,-130.477,34.56042,9.44996519104224,770.222078245583,9.60460178384839,899.029168442858,0.856726461478027,9.59074420480631,"c3_t6_h25","C3-T6-H25","offshore","other","other","C3-T6-H25",0.0213474155864938,156.027586206897,0.5,"3",0.493217033602267,1.23016938311326e-05,0.535401306981767,"0.2-1"
"70","0.2-1","c3_t6_h25","Euphausiacea",0.000714561446540242,0.714561446540242,14.8328824715577,14832.8824715577,60.6105502532474,290.23,100,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,"3","C3-T6-H25",-4.6044581,-130.477,34.56042,-0.336086285953415,0.0433099624645605,9.60460178384839,899.029168442858,4.81741460508723e-05,-0.19507641806629,"c3_t6_h25","C3-T6-H25","offshore","Euphausiacea","Euphausiidae","C3-T6-H25",0.061673867818851,156.027586206897,0.5,"3",0.493217033602267,1.23016938311326e-05,0.535401306981767,"0.2-1"
"71","0.2-1","c3_t6_h25","Harpacticoida",0.00507764226195068,5.07764226195068,14.8328824715577,14832.8824715577,60.6105502532474,290.23,100,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,"3","C3-T6-H25",-4.6044581,-130.477,34.56042,1.62484703218934,0.307758691485975,9.60460178384839,899.029168442858,0.000342323366458755,1.76565852543199,"c3_t6_h25","C3-T6-H25","offshore","other","other","C3-T6-H25",0.0213474155864938,156.027586206897,0.5,"3",0.493217033602267,1.23016938311326e-05,0.535401306981767,"0.2-1"
"72","0.2-1","c3_t6_h25","Oikopleuridae",0.180651639721126,180.651639721126,14.8328824715577,14832.8824715577,60.6105502532474,290.23,100,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,"3","C3-T6-H25",-4.6044581,-130.477,34.56042,5.19657053433699,10.9493952876489,9.60460178384839,899.029168442858,0.0121791324152624,5.33735044840983,"c3_t6_h25","C3-T6-H25","offshore","other","other","C3-T6-H25",0.0213474155864938,156.027586206897,0.5,"3",0.493217033602267,1.23016938311326e-05,0.535401306981767,"0.2-1"
"73","0.2-1","c3_t6_h25","Oithonidae",0.407637592733896,407.637592733896,14.8328824715577,14832.8824715577,60.6105502532474,290.23,100,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,"3","C3-T6-H25",-4.6044581,-130.477,34.56042,6.01037852657041,24.7071387995106,9.60460178384839,899.029168442858,0.0274820213478768,6.15115793209246,"c3_t6_h25","C3-T6-H25","offshore","Oithonidae","Oithonidae","C3-T6-H25",0.00260841734677548,156.027586206897,0.5,"3",0.493217033602267,1.23016938311326e-05,0.535401306981767,"0.2-1"
