"","size_fraction","sample_id","object_annotation_category","dryweight_C_mg_sum_taxa","dryweight_C_ug_sum_taxa","dryweight_C_mg_sum_sample","dryweight_C_ug_sum_sample","sample_conc","sample_tot_vol","acq_sub_part","potemp2","density2","oxy_sat","Sal2","NO2","nitracline_depth","NO3","fluorescence","hypoxia_depth","chl_max_depth","PO4","SIL","NH4","beam_depth","chl_max","mixedlayerdepths","intergrated_chl","day_night_0_1","distance_from_shore","PAR_1_depth_adj","max_size","cycle","Sample_ID_short","PC1","Longitude","Latitude","log10_dryweight_C_ug_m2_taxa","dryweight_C_mg_m2_taxa","log10_dryweight_C_ug_m2_sample","dryweight_C_mg_m2_sample","biomass_prop_taxa","biomass_taxa_clr"
"53","0.2-0.5","ct1_t1_h28","Poecilostomatoida",0.194506586864115,194.506586864115,2.54113763333511,2541.13763333511,1.15045987357356,279,57.5172413793103,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,0.5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055,5.27046602811034,0.223772023332915,7.84036714688089,2.92347688037974,0.0765431137269157,5.30899228235031
"54","0.2-0.5","ct1_t1_h28","Pteropoda",0.055962830942984,55.962830942984,2.54113763333511,2541.13763333511,1.11761176117612,279,55.875,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,0.5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055,4.02468773720578,0.0625447180505897,7.84036714688089,2.84000530578257,0.0220227469023532,4.03436147693022
"55","0.2-0.5","ct1_t2_h29","Calanoida",0.644156508537157,644.156508537157,0.98329722195437,983.29722195437,2.20668454678167,278,110.32319391635,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,6.46794172225721,1.42145021309778,6.8909114365552,2.16982678458006,0.655098472928513,6.62954021565605
"56","0.2-0.5","ct1_t2_h29","Chaetognatha",0,0,0.98329722195437,983.29722195437,2.73360669400273,278,136.666666666667,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,-Inf,0,6.8909114365552,2.68794786812876,0,-5.23506991165241
"57","0.2-0.5","ct1_t2_h29","Copepoda<Maxillopoda",0.140335134713526,140.335134713526,0.98329722195437,983.29722195437,1.96793872935681,278,98.3870967741936,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,4.94403338137032,0.276170946692253,6.8909114365552,1.93506868555296,0.142718937448639,4.99115652919588
"58","0.2-0.5","ct1_t2_h29","Oithonidae",0.0915420419544317,91.5420419544317,0.98329722195437,983.29722195437,2.25022502250225,278,112.5,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,4.51679834166702,0.205990193416813,6.8909114365552,2.21264001339867,0.0930970208300656,4.69797738204139
"59","0.2-0.5","ct1_t2_h29","Ostracoda",0.0388189591191133,38.8189591191133,0.98329722195437,983.29722195437,2.43357669100243,278,121.666666666667,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,3.65890876437555,0.0944689140812505,6.8909114365552,2.3929291996756,0.0394783573596984,3.91847695252252
"60","0.2-0.5","ct1_t2_h29","Poecilostomatoida",0.0611055311784843,61.1055311784843,0.98329722195437,983.29722195437,1.86105567078447,278,93.0434782608696,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,4.11260238873303,0.113720795316015,6.8909114365552,1.8299708709848,0.0621435002704807,4.10393448552627
"61","0.2-0.5","ct1_t2_h29","Polychaeta",0.00733904645165736,7.33904645165736,0.98329722195437,983.29722195437,1.6001600160016,278,80,18.16554375,23.51706875,68.402375,32.7602,0.0065,80.1,-0.06,0.0202625,312.9815,70.47466667,0.3345,1.135,0.0035,58.565,0.948566667,49.90714574,0.1229,1,524.1840843,11,0.5,"T1","CT1-T2-H29",-3.394650309,-127.5728,35.0498,1.99320892296889,0.0117436486875205,6.8909114365552,1.57343289841683,0.00746371116260301,1.83426399331994
"62","0.2-0.5","ct1_t3_h30","Amphipoda",0,0,0.58691576129085,586.91576129085,57.3291769680032,279.09,80,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,-Inf,0,6.37488130235934,33.6473975443534,0,-5.65460134763743
"63","0.2-0.5","ct1_t3_h30","Calanoida",0.41048365593386,410.48365593386,0.58691576129085,586.91576129085,52.2407884797189,279.09,72.8994082840237,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,6.0173361130788,21.4439898440225,6.37488130235934,30.6609421410084,0.69939109324829,8.92376899602437
"64","0.2-0.5","ct1_t3_h30","Copepoda<Maxillopoda",0.0410419006425723,41.0419006425723,0.58691576129085,586.91576129085,57.3291769680032,279.09,80,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,3.71459351174366,2.35289838504123,6.37488130235934,33.6473975443534,0.069928094199252,6.71397629093593
"65","0.2-0.5","ct1_t3_h30","Eucalanidae",0.00153163988661878,1.53163988661878,0.58691576129085,586.91576129085,28.6645884840016,279.09,40,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,0.426338982733446,0.0439038270556102,6.37488130235934,16.8236987721767,0.00260964177082266,2.73279807593825
"66","0.2-0.5","ct1_t3_h30","Oithonidae",0.127635323884551,127.635323884551,0.58691576129085,586.91576129085,52.032459530742,279.09,72.6086956521739,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,4.84917716555055,6.64117982471607,6.37488130235934,30.5386705973208,0.217467875805265,7.75161525523773
"67","0.2-0.5","ct1_t3_h30","Ostracoda",0.00237130337416672,2.37130337416672,0.58691576129085,586.91576129085,57.3291769680032,279.09,80,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,0.863439750887449,0.135944870782427,6.37488130235934,33.6473975443534,0.00404027891319757,3.86289183653598
"68","0.2-0.5","ct1_t3_h30","Poecilostomatoida",0.00385193756908108,3.85193756908108,0.58691576129085,586.91576129085,38.2194513120021,279.09,53.3333333333333,18.16806875,23.51549375,70.3971875,32.75895,0.0085,94.339,-0.073,0.00883125,258.4555,78.41433333,0.3345,1.0805,0.007,73.452,1.302366667,47.52148287,24.685,1,450.7865706,86,0.5,"T1","CT1-T3-H30",-3.727302931,-126.6352,35.02288,1.34857628640087,0.147218940378366,6.37488130235934,22.4315983629023,0.00656301606317269,3.94255763115233
"69","0.2-0.5","ct1_t4_h31","Calanoida",0.927827934773705,927.827934773704,1.40878683498021,1408.78683498021,35.0017328878079,327.6294556,63.3709034653465,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,6.83284630048015,32.4755855387956,7.2504842122918,49.3099804938375,0.658600656774833,7.67170019691814
"70","0.2-0.5","ct1_t4_h31","Chaetognatha",0,0,1.40878683498021,1408.78683498021,25.1623724884644,327.6294556,45.5566666666667,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,-Inf,0,7.2504842122918,35.4484190986168,0,-7.32171416881769
"71","0.2-0.5","ct1_t4_h31","Copepoda<Maxillopoda",0.137816189565739,137.816189565739,1.40878683498021,1408.78683498021,33.3889489830669,327.6294556,60.4509459459459,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,4.9259208376419,4.60153772245114,7.2504842122918,47.0379117611705,0.0978261481039998,5.71760400445957
"72","0.2-0.5","ct1_t4_h31","Doliolida",0.000129089128041251,0.129089128041251,1.40878683498021,1408.78683498021,27.6165645223506,327.6294556,50,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,-2.04725219814393,0.00356499823368519,7.2504842122918,38.905852526469,9.16314128127585e-05,-1.44257930075782
"73","0.2-0.5","ct1_t4_h31","Harpacticoida",0.00111754898949477,1.11754898949477,1.40878683498021,1408.78683498021,44.186503235761,327.6294556,80,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,0.11113788501878,0.0493805820404322,7.2504842122918,62.2493640423504,0.000793270466294835,1.18321577623403
"74","0.2-0.5","ct1_t4_h31","Oithonidae",0.198475889921929,198.475889921929,1.40878683498021,1408.78683498021,33.3062864062377,327.6294556,60.3012847222222,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,5.29066763139974,6.61049483447268,7.2504842122918,46.9214578111879,0.14088425941652,6.07987132145267
"75","0.2-0.5","ct1_t4_h31","Ostracoda",0.0521873624073943,52.1873624073943,1.40878683498021,1408.78683498021,35.4768760907467,327.6294556,64.2311538461538,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,3.95484036610258,1.85144458963002,7.2504842122918,49.9793559828681,0.0370441866090603,4.80718289096352
"76","0.2-0.5","ct1_t4_h31","Poecilostomatoida",0.0482069442004815,48.2069442004816,1.40878683498021,1408.78683498021,38.8129168946201,327.6294556,70.2710810810811,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,3.8755030812288,1.87105211899688,7.2504842122918,54.6791263483218,0.0342187639772761,4.81771754385374
"77","0.2-0.5","ct1_t4_h31","Polychaeta",0.00816392799844371,8.16392799844371,1.40878683498021,1408.78683498021,44.186503235761,327.6294556,80,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,2.09972542551181,0.360735430919752,7.2504842122918,62.2493640423504,0.00579500588430641,3.17162854924106
"78","0.2-0.5","ct1_t4_h31","Pteropoda",0.0348619479949804,34.8619479949804,1.40878683498021,1408.78683498021,43.2661812230536,327.6294556,78.33375,18.11386875,23.52309375,78.3553125,32.751575,0.01,81.135,-0.0975,0.04135,276.3005,58.56533333,0.331,0.9545,-0.0155,50.625,1.3489,43.3434391,39.938,0,353.6559397,84,0.5,"T1","CT1-T4-H31",-3.259153374,-125.5235,35.09508,3.55139591905214,1.50834335973949,7.2504842122918,60.9528265069059,0.0247460773548967,4.60222986172353
"79","0.2-0.5","ct1_t5_h32","Calanoida",0.609894744368345,609.894744368345,0.857693065272297,857.693065272297,64.2348364715355,265.11623,80,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383,6.41328639206303,39.1764891693496,6.75424630270346,55.093773790536,0.711087414674057,7.68888659019579
"80","0.2-0.5","ct1_t5_h32","Chaetognatha",0,0,0.857693065272297,857.693065272297,64.2348364715355,265.11623,80,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383,-Inf,0,6.75424630270346,55.093773790536,0,-7.4921159308063
"81","0.2-0.5","ct1_t5_h32","Copepoda<Maxillopoda",0.079546112786722,79.546112786722,0.857693065272297,857.693065272297,64.2348364715355,265.11623,80,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383,4.37633688855808,5.10963154680141,6.75424630270346,55.093773790536,0.0927442648279639,5.65193878852211
"82","0.2-0.5","ct1_t5_h32","Harpacticoida",0.000947834165855042,0.947834165855042,0.857693065272297,857.693065272297,64.2348364715355,265.11623,80,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383,-0.0535757225619018,0.0608839726458329,6.75424630270346,55.093773790536,0.00110509715448629,1.22218845366686
"83","0.2-0.5","ct1_t5_h32","Oithonidae",0.102860045126541,102.860045126541,0.857693065272297,857.693065272297,64.2348364715355,265.11623,80,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383,4.63336927906475,6.60719817815812,6.75424630270346,55.093773790536,0.119926404084759,5.90897073544211
"84","0.2-0.5","ct1_t5_h32","Ostracoda",0.0324246669705561,32.4246669705561,0.857693065272297,857.693065272297,64.2348364715355,265.11623,80,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383,3.47891945938819,2.08279318049767,6.75424630270346,55.093773790536,0.0378045110581161,4.75452420349917
"85","0.2-0.5","ct1_t5_h32","Poecilostomatoida",0.0320196618542783,32.0196618542783,0.857693065272297,857.693065272297,64.2348364715355,265.11623,80,17.41111875,23.60625,81.763,32.63924375,0.032,60.184,0.115333333,0.1357875,295.1365,44.66966667,0.364,1.203666667,0.021333333,40.7,2.300733333,40.373965,105.72,0,287.1546375,5,0.5,"T1","CT1-T5-H32",-2.057413352,-124.7213,35.11383,3.46635014705929,2.05677774308343,6.75424630270346,55.093773790536,0.0373323082006182,4.74195495189918
"86","0.2-0.5","ct1_t6_h33","Calanoida",0.927566247310853,927.566247310853,1.40713310159148,1407.13310159148,60.0562505908264,296.719,85.6636138613861,17.67494737,23.63878421,73.37931422,32.76398421,0.004,89.237,-0.021333333,0.0678,286.213,55.58733333,0.339,1.184,0.008,47.647,1.4834,43.86420492,44.366,1,220.3050539,78,0.5,"T1","CT1-T6-H33",-2.808803596,-123.8861,35.15777,6.83256421760298,55.706150988093,7.24930965220764,84.5071381638248,0.659188705220399,9.17946135603311
"87","0.2-0.5","ct1_t6_h33","Chaetognatha",0,0,1.40713310159148,1407.13310159148,64.8490406748472,296.719,92.5,17.67494737,23.63878421,73.37931422,32.76398421,0.004,89.237,-0.021333333,0.0678,286.213,55.58733333,0.339,1.184,0.008,47.647,1.4834,43.86420492,44.366,1,220.3050539,78,0.5,"T1","CT1-T6-H33",-2.808803596,-123.8861,35.15777,-Inf,0,7.24930965220764,91.25123174003,0,-6.35355485995266
"88","0.2-0.5","ct1_t6_h33","Copepoda<Maxillopoda",0.0990703697306751,99.0703697306751,1.40713310159148,1407.13310159148,58.3515702455795,296.719,83.2320754716981,17.67494737,23.63878421,73.37931422,32.76398421,0.004,89.237,-0.021333333,0.0678,286.213,55.58733333,0.339,1.184,0.008,47.647,1.4834,43.86420492,44.366,1,220.3050539,78,0.5,"T1","CT1-T6-H33",-2.808803596,-123.8861,35.15777,4.59583040299246,5.78091163859502,7.24930965220764,82.1084260223956,0.070405827009986,6.91393372803469
"89","0.2-0.5","ct1_t6_h33","Harpacticoida",0.00158799273466406,1.58799273466406,1.40713310159148,1407.13310159148,42.0642425999009,296.719,60,17.67494737,23.63878421,73.37931422,32.76398421,0.004,89.237,-0.021333333,0.0678,286.213,55.58733333,0.339,1.184,0.008,47.647,1.4834,43.86420492,44.366,1,220.3050539,78,0.5,"T1","CT1-T6-H33",-2.808803596,-123.8861,35.15777,0.462470787665898,0.0667977116377889,7.24930965220764,59.1899881556952,0.00112853057956495,2.4534338435944
"90","0.2-0.5","ct1_t6_h33","Oithonidae",0.22708766006083,227.08766006083,1.40713310159148,1407.13310159148,59.0769605616167,296.719,84.2667647058824,17.67494737,23.63878421,73.37931422,32.76398421,0.004,89.237,-0.021333333,0.0678,286.213,55.58733333,0.339,1.184,0.008,47.647,1.4834,43.86420492,44.366,1,220.3050539,78,0.5,"T1","CT1-T6-H33",-2.808803596,-123.8861,35.15777,5.42533611060671,13.4156487374435,7.24930965220764,83.1291467476655,0.161383212294552,7.7557931922325
"91","0.2-0.5","ct1_t6_h33","Ostracoda",0.0428417186129175,42.8417186129175,1.40713310159148,1407.13310159148,60.962670434639,296.719,86.9565217391304,17.67494737,23.63878421,73.37931422,32.76398421,0.004,89.237,-0.021333333,0.0678,286.213,55.58733333,0.339,1.184,0.008,47.647,1.4834,43.86420492,44.366,1,220.3050539,78,0.5,"T1","CT1-T6-H33",-2.808803596,-123.8861,35.15777,3.75751236178976,2.61174557265283,7.24930965220764,85.782591529993,0.0304461024791919,6.11939323343617
"92","0.2-0.5","ct1_t6_h33","Poecilostomatoida",0.0902588616225048,90.2588616225048,1.40713310159148,1407.13310159148,59.7673090136975,296.719,85.2514705882353,17.67494737,23.63878421,73.37931422,32.76398421,0.004,89.237,-0.021333333,0.0678,286.213,55.58733333,0.339,1.184,0.008,47.647,1.4834,43.86420492,44.366,1,220.3050539,78,0.5,"T1","CT1-T6-H33",-2.808803596,-123.8861,35.15777,4.50268178211574,5.39452927381681,7.24930965220764,84.1005589062207,0.0641437981385137,6.84475780134453
"93","0.2-0.5","ct1_t6_h33","Pteropoda",0.0187202515190385,18.7202515190385,1.40713310159148,1407.13310159148,56.0856567998679,296.719,80,17.67494737,23.63878421,73.37931422,32.76398421,0.004,89.237,-0.021333333,0.0678,286.213,55.58733333,0.339,1.184,0.008,47.647,1.4834,43.86420492,44.366,1,220.3050539,78,0.5,"T1","CT1-T6-H33",-2.808803596,-123.8861,35.15777,2.92960590680526,1.049937601904,7.24930965220764,78.9199842075936,0.0133038242777927,5.20811086499323
"94","0.2-0.5","ct1_t7_h34","Calanoida",1.19192168917529,1191.92168917529,1.86773471132586,1867.73471132586,116.990289797482,330.5425622,198.767772511848,16.22978889,24.64262778,71.93337769,33.63152222,0.18025,5.198,4.7105,0.991344444,272.3325,44.66933333,0.55525,2.63575,0.1955,8.935,1.644233333,49.89389011,61.179,1,164.3233095,55,0.5,"T1","CT1-T7-H34",1.021747674,-123.1012,35.20463,7.08332214846656,139.443263832521,7.53248159121184,218.506825142828,0.638164339907336,9.49942676379602
"95","0.2-0.5","ct1_t7_h34","Chaetognatha",0,0,1.86773471132586,1867.73471132586,109.622607324244,330.5425622,186.25,16.22978889,24.64262778,71.93337769,33.63152222,0.18025,5.198,4.7105,0.991344444,272.3325,44.66933333,0.55525,2.63575,0.1955,8.935,1.644233333,49.89389011,61.179,1,164.3233095,55,0.5,"T1","CT1-T7-H34",1.021747674,-123.1012,35.20463,-Inf,0,7.53248159121184,204.745948845535,0,-6.95115658054209
"96","0.2-0.5","ct1_t7_h34","Copepoda<Maxillopoda",0.210716525744688,210.716525744688,1.86773471132586,1867.73471132586,103.785877896241,330.5425622,176.333333333333,16.22978889,24.64262778,71.93337769,33.63152222,0.18025,5.198,4.7105,0.991344444,272.3325,44.66933333,0.55525,2.63575,0.1955,8.935,1.644233333,49.89389011,61.179,1,164.3233095,55,0.5,"T1","CT1-T7-H34",1.021747674,-123.1012,35.20463,5.35051375031486,21.8693996116584,7.53248159121184,193.844486692238,0.112819301620788,7.64685772340074
