Hash,Kingdom,Phylum,Subphylum,Class,Subclass,Superorder,Order,Family,Genus,Species
0f5c21c62ae3f2767c7a229c02a2870eee10daa1,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Euchaetidae,Euchaeta,Euchaeta media
14c9f5fcc610a1f0126bca59d109c89acd6b7042,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Clausocalanidae,Clausocalanus,Species
165cff3a601015d924c63001a6d27e1dc72ce95b,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
2e2e14122c89d7421c914dc56abca6e3f8028157,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Euchaetidae,Paraeuchaeta,Paraeuchaeta glacialis
2f0270e2010c0d4ed01a7f2949e1d008775da35b,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Clausocalanidae,Clausocalanus,Species
3e14dac7105fa108fc60b0e6f143d3d16c931afa,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,,,
67454b928d9ba8c2cd25968c3aed4725645ffcf8,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Euchaetidae,Paraeuchaeta,Paraeuchaeta glacialis
6ff943d68f509652b60960800a8d8437c443cd98,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Clausocalanidae,Pseudocalanus,Pseudocalanus minutus
83bbb220153064a856a0b446c89c3d0d2ea5a576,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Clausocalanidae,Clausocalanus,Species
8f4379880761e61588b838717d4767e33d7b2867,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Clausocalanidae,Ctenocalanus,Ctenocalanus vanus
b6dd616899aa36c4d9641a8863ebb03f2f2e6b56,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Clausocalanidae,Clausocalanus,Species
b795654bb5a5d96b8887914b439e1967615dfe3c,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
be1f656f1737952707947e9d919c52683eb32986,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,,,
d29a428abdba7ffc2b95abe028fe9a14ac2dcc3d,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
df8617368dbb0c859382f58802f1be927359d313,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,,,
ee6e3bd7ee1dff6aa6923de8ad613bb35fbf5312,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Clausocalanidae,Clausocalanus,Species
f2fe0e52c9998b086ebdcb92c0452a3818276470,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Neocalanus,Neocalanus gracilis
f7757c61ed78f2c3160a41a33cff0774de2db9d3,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Paracalanidae,,
008cfd67d0bc86d1d45093b9460e8ad137fd5abd,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
08851e53d8f81d991f1431ba20247375d948c45b,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
0cc4230912435794baff2eae4454b7596ca6e208,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
0ddd99f969247e30f3ab11e4c4103d58bb9fc734,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
11da25e1d114d8ea95abda81d29574e86e835f15,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
15bd72db304d8c59b122582874544744b3094a2d,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
16cf07b796c7b65eae7d984f1e1df10ab81eaa42,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
1e70cef5e5f09e0e64d907238c12dc0e1d4a54c7,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
20580f986de6828462b3cd337300b6390ff1c52a,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
287a10cc8b6b53975e2b818326e4f322324db5d7,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
2c1614c4fe9d76bd93ef62c4116d9e116a85a9d4,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
2c5af83386304c4b0253504cb359f6bf3c898c16,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
3526cee34012bd1312b39d645096494582d29248,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
36aadfa5173d659ce609a147fccbb3730eeb0224,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
399fde182583e8764586c2d26fc644418a2b79a0,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
3b7660bea774cac9eefcf95d071bec2f8390d7a7,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
3b9fbbe37db8fc9143c0017bf4d4bf63f23fface,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
3d73eb08d6e9d25905144b6341f08ad11f633762,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
4056b86a4909ebbcc014a59a7522d08ddce0ae43,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
4559868c419f4d52aeb868b24256da0ca919121c,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
46e957c7ad8a17e092513da3eda9020a3dd979ee,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
48b55739fcee81696785eb988a3ad96d7d0e82fc,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
5072ad0ed065d4b3df41e20c01de0b8e07140695,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
51da9c055e06c1481422a72a2d775e992f7164d4,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
56ae1fd71f937fa20e0c3a146e03680a8fe19f08,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
5aaff82c28ed490a00f6285676b465aa9ad84580,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
5c0c5d4675b2080339bfa6bf832006d3d056ea31,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
5df70900a0d048cfcfcb8b1da614df7e77da3f5a,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
5edd5173bbe6f0709bd754dc18df3a2a8d3f2a81,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
6003c37814225e3fe88e3debb93779dc38dd9d11,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
62314675f0a40ec90d34b9f8206c6667bf48a8ef,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Metridinidae,Metridia,Metridia lucens
67e421b366dda04b7c10a8ef132511c688e493c5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
696b37ee34a334efc38f51bc1cc17fa282ad6ccb,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
7850fcdb3ad9d82b0a3c400be734b3034211c322,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
8a071058b6df3535895bc88ecec3e97e8e3ef592,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
8a7df70cc97fb8c569dac101c8c5e31247949a77,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
8dfa7b327459d3205f8fd9454ae085b4ca135037,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Metridinidae,Pleuromamma,Pleuromamma borealis
8ea591dfa408961fcd7a4eba98bf04a0df7789f6,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
9c3715991fcb4c063439db442e6eede7d96e1ca4,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
9eced6ba08a62bdbce851f25db44163db2e40600,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
9f79a4296ad1de5c80c9debcd524baa18ab2717f,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
a169f7a0525710e4e6073f6dd6167ad17664d437,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
a19658b8cf0ea2f425bd30f6be627e6df1faafda,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
abfae657dfb2662d3f1a93e03d522087c3445de0,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
af61c4937e739056a0c2b354f2550596cfa39aa0,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Heterorhabdidae,Heterorhabdus,Heterorhabdus papilliger
b07cf6268177d5c24b36a6f51799e1064fbfbf23,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
b2936a41a697d63d6cca20de5918f681e9180527,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
b460e069adbdd65731dda4f8e946113316851557,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
b5d5971ece7180c3340b7f2ad9822c9ac83fe3ea,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
bea3744bfc7951a0d65e219c4a2b7f6ece35b181,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
c7094046543e39df332421c129ea527e46a49b5f,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
d67a0ba57c92b661f8a424b1d6977b95e6c0f731,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
d7e42c6546e9548afad211e041d38a99aa260f52,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Paracalanidae,Paracalanus,Paracalanus aculeatus
dab09f310319888827057a26be04870cc6b99908,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
db4cf82478207341648125aaf2d91110ae7f8dbe,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
dd96699b12af7a5d095c2995e205f76f57a6e3af,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
df0c6396d96d2f62b75e41f44ff4302f718095de,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
e3e0b6b43683803481d42d543efbd2e585e0b74e,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
e91e9d89cecd4390a395b4f3bd8ff81ce0e8cc83,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
ee68c039e583b19d6277ad916a5630b19d776695,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
f038b9586963d257265b5dcad644fe99b7bb45bb,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
f2c47e80ff960dfdc3da155d3ffa521e8c299918,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
f367268197e65065b7770d65c52a8d6b10613dc2,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
f3e45d34587c6903fcc2c3d64bc05d9accbf437c,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
f8c2d170ac525bf02caafa4e89d124c77cee163a,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
f9ce3b754b17c8240cc24882834b445a3a637858,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
01c55b9f67a6170855c287949c92743d80757e48,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Euchaetidae,Paraeuchaeta,Paraeuchaeta elongata
0b9add1f44edbc519928bd486242d6cc3d48e65f,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
1943c2dbc537174854615a463ff0978c1f9316d1,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
197f64ec95a37b7818b67d00680e0386e90a9d8e,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
2028cb23a3b9e38e83ee01fb95f6b58a57b4cbae,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
26eb63a7a8f767544eedf014e6963a874c7e9b81,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
414ff494cc4099770c82fee3a59611cad59d3aa5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
44c317ef2a821b3e8a0e1e8b6ca01785baebb38b,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
4721bf1978b23adb984c2575c762f43b5a5f7381,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
4b558dd57dc1a8ff4678c832e00b98571b591228,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Lucicutiidae,Lucicutia,Lucicutia polaris
5d7d2e90d3d77306661a9c2732e169bc572bea49,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
6914341bc7e1169375149718f8abcabc7490f8d4,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
69ca600a64ce31f180032632bada45f5354bdcc6,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
732a60ebd2d4c78b2c61cb7173908b69c11e09c9,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
743d9e0b834d4137a3fd9cc49b355be1e43ae910,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
8443d826d7b007cb9540010e592610d5b716e007,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
898600c88e80513ad605afc43ecc0dab6238e554,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
8a1ffab9bd4e19e07bbdf85e9d726bbb88b5b83c,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
8c24cbb963b5d40d624459ee8e267cbfc3f43dd0,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Paracalanidae,Paracalanus,Paracalanus aculeatus
9a1a98c848d085d9384f5ae16a563f2e5becfb45,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
9b4c3de59b9163cf2da4f9e104a5b65e798db0b6,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
9c3e35c0c48322e0147bf48e2960e168f015d96b,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
a22984b9c4ae76c042d0916537a84bf0cb949fd2,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Metridinidae,Pleuromamma,Pleuromamma abdominalis
a4eb3213b6e2f514a89ce52b4b194ddaa4ba4f3f,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
aaea4ea8536673904029e414fcbee681cd9801e8,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
b81a3ddbee2b56e530525c642ed9240df58fa8ee,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
bce992d95eae8d4afd2a3cdd761b605826760aa1,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
bf2a6548c7d33628a9192da5ddda869c2d7575a9,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
e58027e8099be712a7e64c2d78668337e5dc05c7,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Metridinidae,Pleuromamma,Pleuromamma xiphias
e8e492320f762bff9aa483864577e573c353edd4,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Rhincalanus,Rhincalanus nasutus
05af58a320cb1ea0a51d3805bf02a4cc0bbecd15,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Metridinidae,Pleuromamma,Pleuromamma abdominalis edentata
1049c8f07d97359963a404f1fdb5f06f4cf96e74,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Paracalanidae,Acrocalanus,Acrocalanus monachus
29128d0abcae5228e4775326fcb6eaf6526c70e0,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Euchaetidae,Euchaeta,Euchaeta marina
3799e6c47eb523ed699ebecd32edd7aab5fc75c1,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Paracalanidae,Mecynocera,Mecynocera clausi
3e5e731e817c56b7744487aeeee529140b70cd64,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,,,
a6f920f0f2d787d29f1f7e478a9fc963d4a61704,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,,,
a8df6ae3cab74e989a3085836a61e74ad3df4508,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Paracalanidae,Acrocalanus,Acrocalanus monachus
b19a2ecb3a6e399f6e8678746cf5c87a845bc1f4,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Euchaetidae,Paraeuchaeta,Paraeuchaeta rubra
c44f0f5c630e65315ec2d662d5e6c8f51d576602,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,,,
c46ddb1e53b61623d7b668b8e6ec069300be304a,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,,,
f30dea235b0f5877d2ca17bc46b79de6c3322204,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,,,
f949aee58bbf9326bfacf05d33bd0f835889ae19,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Candaciidae,Candacia,Candacia aethiopica
092805999f063ac2ff11f3c75affb3da4e6b8578,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,,,
0df4987d911537b6aeed5fd6bcf3618023fcf349,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Euchaetidae,Euchaeta,Euchaeta marina
14a3ba08865d4e4cfb87f46998c4f9392d6f8777,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
23a49f9547ba87c70b5943f98ec717bd1d4599cd,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Euchaetidae,Euchaeta,Euchaeta marina
36e29daa2bef93f823a4e03a18bfb044aa012167,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
40778bc9ba7406a77e28e7dcb0fa42272ce93a07,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
48bcddb0b8280a56a7dd16bd156c37a912b7415b,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Neocalanus,Neocalanus gracilis
5269adedd8150388b333b978927a30862c2a8549,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
53fc1aa7161a77389ab34e0ea652378097651cd9,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,,,
5435b1e00aec0bcee6d3512bee9996a89e139e07,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
54d1921fc712a2bea4927dd37212dc53c537a473,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Euchaetidae,Euchaeta,Euchaeta marina
5d66417b5b7c43aba2fc9bff53096b15353ceda8,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
67819f7d2528203629a5336774817c13861711d6,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Metridinidae,Pleuromamma,Pleuromamma abdominalis edentata
68dfce9ed21ad32330094285023b1711c770997d,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,,,
80694c40b57f96172850e39482c7c6badd775f9a,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Calanidae,Calanus,Calanus pacificus
b50323a13ca5545f1d9bfecc91c2c9d6ea240a6e,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,,,
b7d3d8e64c8d74d3d8b8405c106b4d75b5422445,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
d7851c0dbde411ddbff216507e03a046eac35be2,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,,,
da658a6c52d6321a6226ffc6c81ac561f2e937d6,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
