"","Kingdom","Phylum","Subphylum","Class","Subclass","Superorder","Order","Family","Genus","Species"
"1b61413ba8b8c607f03733c8ccd72f1e881a895c","Animalia","Mollusca","Subphylum","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia",NA,NA,NA
"1bb0fc6e4276a8ec6e708d2564ac87f045e66d78","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"1bda6993448f238e0d80554c16583a82adf04bcd","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"1bf55849fae2226f067c3f25c66c3cb9d01ad2f2","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Clausocalanidae","Ctenocalanus","Ctenocalanus vanus"
"1c2b6695cc6406ba3067039d197acdf8102a8b76","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Paracalanidae","Paracalanus","Paracalanus aculeatus"
"1c496648990f4b4f7fa1f4f2facf3a3e9e2eb99d","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Scolecitrichidae","Lophothrix","Lophothrix humilifrons"
"1ce309e4db3f0f96de86e79c08e629ad39e50c68","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Siphonophorae","Prayidae","Rosacea","Rosacea cymbiformis"
"1cf7d7dfd3e884ebdb3d585212f01108d6b09442","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Scolecitrichidae","Lophothrix","Lophothrix humilifrons"
"1dab2f7ad7e9b19ff2bdc48b66844f7080e59bdc","Animalia","Chaetognatha","Subphylum","Sagittoidea","Subclass","Superorder","Aphragmophora","Sagittidae","Genus","Species"
"1dcce8360826b98c802d159442bdd5a344727f31","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"1ddb32cb0e7d82f86bc29019187dab563029e397","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"1dfabd1fb36e925dabf57e6ced258ec2420af3da","Animalia","Mollusca","Subphylum","Gastropoda","Heterobranchia","Superorder","Pteropoda","Limacinidae","Heliconoides","Heliconoides inflatus"
"1e70cef5e5f09e0e64d907238c12dc0e1d4a54c7","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"1e73f26bc6ce3ab6bf281c5c0513502bbdb3c809","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"1e8a8291966c172ef539251c5aad9dbd72bde6ed","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"1e9ead786a32e13b537d28ac2c8613108b18c4fa","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"1ed69552a3bb0d8b0177dfd7c8c2d1147d350cc9","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Paracalanidae","Acrocalanus","Acrocalanus monachus"
"1ed97b47bdbfcb19642c3e80a0b434f9d52f9094","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"1ef111d246ce25b6e32dbe1036711e2e9190c0ac","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"1efdc12c7a55e43af98341cab4bca126716d5574","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Family","Genus","Species"
"1f2f8eb887f02e58f88f51d0e81ea575b78fafab","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"1f756189737391fa69f17b84f3b9ce4f53feaeab","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"1fb857205357fb77b9acef3e5e958356abc2cc4f","Animalia","Annelida","Subphylum","Polychaeta",NA,NA,NA,NA,NA,NA
"1fcf5441d358d497a4b182b240116d2f0b8df03a","Animalia","Chordata","Tunicata","Thaliacea","Subclass","Superorder","Pyrosomatida","Pyrosomatidae","Pyrosoma","Pyrosoma atlanticum"
"1fe5a46564f64b2ae782819cf5d474b30ff6604f","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"2028cb23a3b9e38e83ee01fb95f6b58a57b4cbae","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"2041f6b207b2daddfa4826ea21b6469a08e84de4","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"2045f2081cd13c5e839e84ba1812fa91df96768b","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Halocyprididae",NA,NA
"208e4059d092fa9dea3ed9fb45c122d14b2f98e3","Animalia","Cnidaria","Subphylum",NA,NA,NA,NA,NA,NA,NA
"209df9d2e5a436f4beef631b2c0ba48ce3fd1415","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"20a963228bf9d1f9abbd04332bb1a806ec23e91e","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"20b4811da07af12840699b671807210695555c66","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Siphonophorae","Diphyidae","Muggiaea","Muggiaea atlantica"
"20b5ec6872a4b64c8d4204a9c4e735609e284ab6","Animalia","Chaetognatha","Subphylum","Sagittoidea","Subclass","Superorder","Aphragmophora","Sagittidae","Genus","Species"
"20da868e0f7bbbdeeea3f49504226e0be794d49d","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Paracalanidae",NA,NA
"2138ac4c57175eca19c26b7d43a34dbe1547b8f9","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Acartiidae","Acartia","Acartia Acartiura margalefi"
"213c6ef6725792e36fd07564ee73ae7408b1e32c","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"21c4daa796010821fcdc035ee97bb1188fdc8025","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"21c6554bbc76899d5f9c5a28306b9ca2bb59e388","Animalia","Mollusca","Subphylum","Gastropoda","Heterobranchia",NA,NA,NA,NA,NA
"21c949c0c188bc6789316060dfb81b96dbec6ca3","Animalia","Chaetognatha","Subphylum","Sagittoidea","Subclass","Superorder","Aphragmophora","Sagittidae","Genus","Species"
"226b0b1b11380b3b38e32b6dbd69770cc7a11697","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Metridinidae","Pleuromamma","Pleuromamma abdominalis"
"228f76610ca725497dcda44c276f27cbceafe2d7","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"22fb8943b148faa6fbba198a6894aa731540f0c7","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Euphausiacea","Euphausiidae","Euphausia","Euphausia pacifica"
"237d6d5b11b002eeabbbea27bc8acc194c73208c","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"23a49f9547ba87c70b5943f98ec717bd1d4599cd","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Euchaetidae","Euchaeta","Euchaeta marina"
"23b3707a70c35e8bc340f538148b594f7e562489","Animalia","Mollusca","Subphylum","Cephalopoda","Coleoidea",NA,NA,NA,NA,NA
"23d6e9d3191dcc649b6b3d2fe2da9b7b4e950417","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"23f0bc9737e8f27bb71ae8a965978f4bf4ea9422","Animalia","Chordata","Tunicata","Thaliacea","Subclass","Superorder","Doliolida","Doliolidae","Doliolum","Doliolum nationalis"
"2439425b99d37e9ac683f3246f96980d412ce40c","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Aetideidae","Aetideus","Aetideus bradyi"
"248c3d8841ec5d3f7fef663348c830c67d885b6a","Animalia","Chordata","Tunicata","Thaliacea","Subclass","Superorder","Doliolida","Doliolidae","Doliolum","Doliolum nationalis"
"2496816a4e4f257528704b34e739c726d44494e1","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"249c131ed1a59c91c188949a4b82dfac0fc8bf31","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Euphausiacea","Euphausiidae","Euphausia","Species"
"24c0b69318a678939ba9f93094a44f8d226eaa56","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Family","Genus","Species"
"24e4607676e74f1fd537a6da5514e67c0833e7fb","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"24f8efc99e68df6b2f6d8fa673ca62e4eb06ec57","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"25227be978107c3c84579bdb6aa68fbf0be4b579","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"2544fe8eca19940eb64a6a41ea0515da53aa9948","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Phronimidae","Phronima","Phronima sedentaria"
"25c208e03a668c3e073411c7916d4c236fea3fee","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Siphonophorae","Diphyidae","Lensia","Lensia achilles"
"25e711f6c68cf710002cd14bce2a2a6b7cdc79ea","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda",NA,NA,NA
"25fa6ff4b76eca0d9259ed3f706428c461ed5199","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"263b164298a75a01d8a9b505ac4348c656de392f","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"26573fd5fcc419dc4395f70ca0b0d2a97a424ca2","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"267e64ae0cec348978cbe162c3b2f63da1d6f873","Animalia","Chordata","Tunicata","Thaliacea","Subclass","Superorder","Doliolida","Doliolidae","Doliolum","Doliolum nationalis"
"26eb63a7a8f767544eedf014e6963a874c7e9b81","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"26f34db7e7f95f1fd2e2b6589eb7304b27e342bc","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Clausocalanidae","Clausocalanus","Species"
"26f89cdb4609121519a22d81a3f9ceb8b29659a8","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Euphausiacea","Euphausiidae","Thysanoessa","Thysanoessa raschii"
"270f06048327a491eff5f67657777542057e70db","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"27105f8c2130d319d300720b9efe036db204e6dc","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"2735506ea0e9031972791815762c155feeb9394b","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Podoplea","Cyclopoida","Oncaeidae","Oncaea","Oncaea scottodicarloi"
"277f415b8d7c5948a729ca5ce6f7df25074485e0","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"278560267ee3ca83e760af45b2ebffdff5aa13bb","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"27ac40941d576929c67303395d514f56cd67acc9","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"2818e24c6b2b3f32086b1a3185fb0b1f921a18c2","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"28555dc190579605842c24ea45094e08e1989450","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"287a10cc8b6b53975e2b818326e4f322324db5d7","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"2882c6e1c17d57b19c7e97bc74c97646f06ec837","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"2885839f4b72c349770741c1878014867992af4b","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"28a76bfffb72aecd69b7760f2cf5fbb89bd2cc98","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Acartiidae","Acartia","Acartia Acartiura margalefi"
"28da5f77741e0842c8f932d69eeee6cdc3cb0c67","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"2916bb33bc1c7985c04e76045666a4a43c03175f","Animalia","Mollusca","Subphylum","Gastropoda","Caenogastropoda","Superorder","Littorinimorpha","Atlantidae","Atlanta","Species"
"29401206da52b3885723922a13d673c2107a63c4","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Family","Genus","Species"
"2951aba95b37a34348a90b2c0fd39f7d031f190f","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"295d362ad3db63eaf83c5ee79e348cac1933bc28","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"296bd610b85369f8efd17789d1d691f21df41b31","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"2974a404ab1a2005d90ce9e30d4b68b9f680e6ad","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Halocyprididae","Porroecia","Porroecia spinirostris"
"29b61be3a352e21d5fa83d064cd956f078f69703","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Family","Genus","Species"
"29c475a6f97dcc02a73262f640a62f86aff2cad2","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Halocyprididae","Mollicia","Mollicia tyloda"
"29c90a52a834f6613b691f916f4bc5f449911ada","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Family","Genus","Species"
"29e2cbb74a0c27bf98c426eac95fba417478c5ef","Animalia","Cnidaria","Subphylum",NA,NA,NA,NA,NA,NA,NA
"29e52d9fe219c323dd10e9de0ba04739b3a204f9","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Paracalanidae","Mecynocera","Mecynocera clausi"
"29e9ed3a1aba55148a4cd1b4b9f084c75d04b3f0","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus furcatus"
"29ee18755c054f9968609bdc88b4cb036bbc18c4","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"29fb71347dc295987beb64f0892f14c43e7acfa0","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"29ff75e84a65e44995ba5da9ea7815a78ca64a79","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"2a40548690210bda47bfd4de3aa9c95fcd73c8c2","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"2a55a68ce4b253142e2f2c6da2ee4dd951a79c89","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Euphausiacea","Euphausiidae","Thysanoessa","Thysanoessa raschii"
"2a6e2364a5abad43d675c87dfb9a3e23ca1e678d","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Family","Genus","Species"
"2a82828552f7ea7485386cf7416f12e08422a976","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"2a8947f9f7aba0d52b990585f0c031e6411ff2fc","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"2abd2d16424d1f97b98d6947b213d0bd4a0a315d","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"2ad1393a5a4075f77b93321d57e0c0727ac2cade","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda",NA,NA,NA
"2ae059c18e36ba4620545bdd3a57a639ebc1d9a2","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Acartiidae","Acartia","Acartia Acartiura margalefi"
"2af881493785ca858363fd96566f259dc653bb3f","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"2b1e8a9c1ce7a90ec2f34de16ba87cc8b05f2b0f","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"2b3e350b9c1adabb7ce52fb2af3b92f18dbd8417","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"2b772aaf91f3f938fb8ca5a6ccfc7e2a268e6215","Animalia","Chaetognatha","Subphylum","Sagittoidea","Subclass","Superorder","Aphragmophora","Sagittidae","Genus","Species"
"2bbe2be7f4ad400016eff63bdd646252f1bd5f57","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"2c1ded3dc2e574045d10e3ebeda2f722ca4c03d3","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"2c5af83386304c4b0253504cb359f6bf3c898c16","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"2c6702a71d49faf560e2124adb5ad3f5f84993b7","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"2c6aeb2dfa423722fc404f104472e07a304aed95","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Euphausiacea","Euphausiidae","Nematoscelis","Nematoscelis difficilis"
"2c86aab8576add61a70d6244c47dd27c038aa25e","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Siphonophorae","Diphyidae","Lensia","Lensia campanella"
"2cc2cf417338b1637b18f3955dc7c2961d1ac608","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"2d1dfb4d825a120371ec152ce4490c84f738245d","Animalia","Arthropoda","Crustacea","Branchiopoda","Diplostraca","Cladocera","Onychopoda","Podonidae","Pseudevadne","Pseudevadne tergestina"
"2d5083d7cfd341f0c663f256c8d1c1d236bdf04c","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Rhincalanus","Rhincalanus nasutus"
"2d5f0d95c42dcc8388a17558ee27b1041afe7f68","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"2d6bf7c8d8140757aeb9b8cf56df65143f0871c5","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Euchaetidae","Paraeuchaeta","Paraeuchaeta rubra"
"2d7f345e43a11696dabc07f2b05694313d87bdcd","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Family","Genus","Species"
"2d830c73c59d00458eb975ff2786a28e19e7778c","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Euchaetidae","Euchaeta","Euchaeta marina"
"2e2e14122c89d7421c914dc56abca6e3f8028157","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Euchaetidae","Paraeuchaeta","Paraeuchaeta glacialis"
"2eb0f5e42e86b60badd1cd831d053339ceeaf8f8","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"2ec2eab7d994894cff411bfe442d3503257729ee","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Lucicutiidae","Lucicutia","Lucicutia polaris"
"2f0270e2010c0d4ed01a7f2949e1d008775da35b","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Clausocalanidae","Clausocalanus","Species"
"2f70a354cd905fd309a50f5ce14c343d62301677","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Metridinidae","Pleuromamma","Pleuromamma xiphias"
"2f729f3a47c6dab6bbc5dda284a64f74917b9d86","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Paracalanidae",NA,NA
"2fdb4792dc01cfd18a44fc5b476532f084f64afa","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"2fdbb79cdb04035fa8eaf3a2d2dbb232380c7180","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Vibiliidae","Vibilia","Vibilia australis"
"3035740a81c64866ad26ac5c9d408783b655d5f6","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Pontellidae","Labidocera","Labidocera trispinosa"
"306e41f6aa47a71722c3a607214f2011cfaa91d5","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Paracalanidae",NA,NA
"3091983d47fb91f0230f48657e80d1e30d75bc4d","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
