Hash,Phylum,Class,Order,Family,Genus,Species
84663ca2e60d79f0b8430edf88a65149d97ffaf2,Annelida,Polychaeta,Phascolosomatiformes,Phascolosomatidae,Phascolosoma,NA
1567f7227a371cdfabfaa7df5f794415ecbe3cba,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
b37e3b9daa45e1a30a993dbde4d4ff2543572298,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
cdcb695162416c14e7c23bdbb3d462f274b89a4d,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,Euphausia pacifica
8cee3e89dc3fbb515d9cd44be8145f9286c189f2,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Conchoecetta,Conchoecetta giesbrechti
dc3f29a32f63affaa991e70a290c7a0293829438,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,Euphausia recurva
7be28334d055124be793b40bd1fe7e395426e9b1,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus lividus
123da3e7641d66858145f42709447766bbe62873,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus lividus
14a3ba08865d4e4cfb87f46998c4f9392d6f8777,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
27105f8c2130d319d300720b9efe036db204e6dc,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
6dd39d32579beeb56d5b0f85d8d7be26da021ba5,Arthropoda,Hexanauplia,NA,NA,NA,NA
2a40548690210bda47bfd4de3aa9c95fcd73c8c2,,,,,,
c7fc577c9f97603c5cb446e67c7c09ce3050a61f,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA
6d93bd45f49fa3b7ef399cec76a591da37dd18d7,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
806c7ecf87d9f38ac6adf2efc0a74904dc9b1aa1,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Euchaeta,Euchaeta marina
ccd6adc30a1170b0632754a86f10462beaab94b9,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
1e9ead786a32e13b537d28ac2c8613108b18c4fa,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
c662d23ca95bbb4a08e5ea4180698afd8e836acc,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
5234d5ef2703aee023a50893482e24b0caf9e087,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Agalma,NA
bb767f16bcc14e02f38367f339d600ac37f18b22,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
4721bf1978b23adb984c2575c762f43b5a5f7381,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
71c3bf45322b69313db922b1a285e15940170f0a,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA
d535f2b3d6c9c2db7534b66628185ca4cd640d01,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
3d20e584d089df6b2c6873f04b82a9ab2b11766f,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
57005a777156822813323fb1ad812d5fee0c64f4,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
37fb916c771edbe28f8d2c2583226b7d65e74116,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Paraconchoecia,Paraconchoecia allotherium
f31e9aff21ac7e238f18e99638bade73ef5222bd,NA,Dinophyceae,Syndiniales,Syndiniaceae,Hematodinium,Hematodinium sp.
2f729f3a47c6dab6bbc5dda284a64f74917b9d86,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
e27a36821bf9627395327b6d1c421d0560cbe615,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
59dfe0d898eefb85366828dc00ee33e0ca9f4298,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus pergens
29e2cbb74a0c27bf98c426eac95fba417478c5ef,,,,,,
06031612cc42723c4895af0e40c9183cc4837fa9,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Agalma,NA
c95be7b51bb69c78f0e66600e955bb3745784993,Arthropoda,Hexanauplia,NA,NA,NA,NA
336ec8c1679ed2e11aa01173187f551ee8683850,Cnidaria,Hydrozoa,Siphonophorae,Forskaliidae,Forskalia,Forskalia contorta
9445c7e7e7564c785149f8d38c240d49b63eb1fb,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
61109be8e4eaa31dc08c9d41eb1983daf6f7e306,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
665ffd1f802a2b8bdf00651abf691453b2ed9c11,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
d533075b7929cfb022b0131f4c9c0374c1c3d8c6,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
46e957c7ad8a17e092513da3eda9020a3dd979ee,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
414ff494cc4099770c82fee3a59611cad59d3aa5,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
fc63b78ffa75720fdcdc474c0b73f8ea13a7d55b,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
a1652ea01712b93d61657d1d5fe524bec82072b3,Arthropoda,Hexanauplia,NA,NA,NA,NA
7c600f1621711192b37a1618ef4c507585d847dc,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
2439425b99d37e9ac683f3246f96980d412ce40c,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetideus,NA
ee68c039e583b19d6277ad916a5630b19d776695,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
6d72493a02641dd406258dfee11314e68173d95c,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
4c6be700b98ee91fb36caa5eb7a5be5885f30d34,Arthropoda,Hexanauplia,Calanoida,Calanidae,Ctenocalanus,Ctenocalanus vanus
6b18a206f47395d272d7c4f4a91b5e3da70e82f9,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
ecdfac1fcd01b191da9dc2e19f395bfba064a925,,,,,,
1253006a842f4a4901c9c006c4af6738415730e6,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,NA
1ef111d246ce25b6e32dbe1036711e2e9190c0ac,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus paululus
58d4d96b3102add9c47e7a0c348057ed7cc4e4cf,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
a1913f2a89fdd5f0b3142252aa892fedf9eac569,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
72a4f10d511377831e9d2ccd90b92d1bbe1eb9b1,,,,,,
c498e3f34439ebc5e2c661450405703385551ad5,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
c21bbb2d7293c117c4a3cbf531f9b9655f5a5671,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
52b66ccbc76733bb29400f227295500d67fa0803,,,,,,
b795654bb5a5d96b8887914b439e1967615dfe3c,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
662145a699a310c81faed3b997bc281deaac64c3,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
2f70a354cd905fd309a50f5ce14c343d62301677,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,Pleuromamma xiphias
59d9750ebbf09b2ae845b5a83620bd43b1125bd9,Arthropoda,Hexanauplia,NA,NA,NA,NA
564d4138d9d4136025fd1cc4ff79dbea5e9fc159,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
be056053ac380e04b78c02a833729dd24ea8003c,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
41fec6c710d6cdc2952ea0404f8a5e89f3dcfc66,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,Paracalanus tropicus
acf75ffb18c5fccd11f08b4b994b63465b7e1166,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ea607e19c62407aa085a11509df44785c5a07364,,,,,,
2028cb23a3b9e38e83ee01fb95f6b58a57b4cbae,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
295d362ad3db63eaf83c5ee79e348cac1933bc28,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,NA
a3611571e9f95f8f6023a4e377113bb0f8687eab,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,NA
f2ba38c5df38c42d168ce85b61c6b0e7d6062454,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
bcbb33decfc217da7cce18ad04f19f8666292765,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,NA
dad3039ef3ddbf3004fd9ce1d11ab36401865c63,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
1511209aba9d1c3ed9a7b879f82aaeed2290bf5b,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
d397f6aeba5625229c1e0c143454aa0b669b5f99,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
8783e65a2bc76d90e29818e95ad5a66cb9629243,Mollusca,Gastropoda,NA,NA,NA,NA
da658a6c52d6321a6226ffc6c81ac561f2e937d6,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
bce992d95eae8d4afd2a3cdd761b605826760aa1,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
a23e441778f1ba155328eef50177426627150440,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
287a10cc8b6b53975e2b818326e4f322324db5d7,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
743d9e0b834d4137a3fd9cc49b355be1e43ae910,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
dfd1a7b684bae687ae1e274f3d5bc7bfd0256cfa,,,,,,
4dbdc9b023c5d3ceda488650fbd338ef96f092d7,Arthropoda,Hexanauplia,Calanoida,Acartiidae,Acartia,NA
e6fe52859c3df67366af2e5f7d337b1d9585751a,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,NA
8d878f7c4627747ed7aa712bf2bf62e9eb796683,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
5060f9cee2cf5a5fd9d18aba522442aac691878c,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Nanomia,Nanomia bijuga
f689ab670d97b7d2ed947965d8ff111c4b7a6596,,,,,,
d13171fc021d46acd16a9fca31d2d1aa8e64c7d2,,,,,,
5698b051b0abd1a616512c7b8873571c7db31e12,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
73ddb8741c80250b5fce318e3603fc5637b92ec0,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
d0d312dfcd78e6afa2061d2421c41799852f6d96,NA,Dinophyceae,Syndiniales,Syndiniaceae,Hematodinium,Hematodinium sp.
b01dc3a46e2f8e6c7f62626ce5fdef536ad6f5ee,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
f3704a553d3d05194f11897354ac54629bbfd64c,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
f762f244bbea8d2121880231a2615b732ea9dc86,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Halocypria,Halocypria globosa
df61301d23182c34b2016bdc11cee3833edd90b9,Hemichordata,Enteropneusta,NA,NA,NA,NA
2a88600f3ca32f38e1f071ebfc5400e2f4db3330,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloroparvula,NA
c7971eea12434e00b9f1d92ffc0d4e2bf552702c,,,,,,
db9174c3283fd89146bdbc67280ef09adc9ea520,,,,,,
53a2d78a68aafb3b11e35a1cd19447a1533b279f,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scaphocalanus,Scaphocalanus brevicornis
46ba927c417c82c762b4cdd54a530d1d699a330e,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,Oncaea,Oncaea scottodicarloi
b2903125d51ed368557089fa533b005326e22b39,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus furcatus
e81c77dde8eacc819422ea27a902b3cd7b45a87c,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
602e9eeb6d5b1c2f3459d6e2ea056830189d62c1,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
7850fcdb3ad9d82b0a3c400be734b3034211c322,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
77c99fbeec352fd1c15297052886f37416a13416,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Agalma,Agalma elegans
61ae4f3f50853aa75d8c323233872d3f53943be4,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
29ff75e84a65e44995ba5da9ea7815a78ca64a79,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
73449c8c0aeba092eabc1bf8973fa154528b9d09,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus lividus
8744dd2858c0eda66f6daf9c90a1b92a6ab6c820,Mollusca,Gastropoda,Pteropoda,Clionidae,Clione,NA
4056b86a4909ebbcc014a59a7522d08ddce0ae43,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
191852591b4d2d43f118faeb01e4a8b3fe27ec16,,,,,,
6a2c6f7903d4641d98bc3ccdbc3a0f0569a51b1d,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,Euphausia pacifica
aaea4ea8536673904029e414fcbee681cd9801e8,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
a36e98eebfa90207d36839d27dd603eb103ad1b3,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
a0d759ada839be2cef781a692eebef0904b0b39e,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
41c028ae8892d6d21f18d77630b9bd7964a46d9f,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
a84670c76f5c12ac10b05154640f60e6154751ac,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
17e50c361d0ee3dca50193093804268e84b42a6b,,,,,,
9b60a416003d9d36c43a15b001175ce94ee0bb41,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,NA
29e9ed3a1aba55148a4cd1b4b9f084c75d04b3f0,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus furcatus
9786bdb6c3a307953936d3efd8c973c05c84d97c,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
bed1b40ff790b44d4957aee96876422336c8a3f7,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
3ec93889319f43bc734528d0d5e824b1f1ac9cd8,,,,,,
b1619bda50356a5c0566698f2e6c7265b9886b8b,Arthropoda,Hexanauplia,Calanoida,Calanidae,Ctenocalanus,Ctenocalanus vanus
d7068805ebba013181befae640d399587510c069,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
69ca600a64ce31f180032632bada45f5354bdcc6,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
388fd456964ac1bc2a2bc7dd5567b0f8297390f1,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
86b5e6e45e5a124225fafb36289d09a0db30f3f4,Cnidaria,NA,NA,NA,NA,NA
1f2f8eb887f02e58f88f51d0e81ea575b78fafab,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
50b78dfa339c83fc7621e4ab735fd8dff2c1ed3a,Mollusca,Gastropoda,NA,NA,NA,NA
e330e36350304539f69992833dd2d77eb3d10f42,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
5d52c48f94dfc39504157d187170f22b7e668ecf,Arthropoda,Hexanauplia,NA,NA,NA,NA
54da34a4170992a78c57852c41b21964961cfafc,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
f8c2d170ac525bf02caafa4e89d124c77cee163a,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
c2497ad8fe7ae3cf3b4051dc0a8660efc4f3bc06,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Paraconchoecia,Paraconchoecia allotherium
8b6f0fe8abb603d82f85c42b056e61dc7a018b2b,,,,,,
21c4daa796010821fcdc035ee97bb1188fdc8025,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
1f86a7d09c6ce07ce3c31bed9d48ceaa7336cd24,,,,,,
f69e472c4a73a6d96cb5e80ca91610b37942f7cf,Mollusca,Bivalvia,Mytiloida,Mytilidae,Modiolus,NA
420fd9cad64f551de9a134b95909ea31d66bc864,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
07320a4fcac8bfd39e26f90e7d0f90ded996dba1,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Paraconchoecia,Paraconchoecia oblonga
40778bc9ba7406a77e28e7dcb0fa42272ce93a07,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
c000b009de1240e446e804d92da614282f91fcfd,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ebcdf092f17292ae707cd362aafcba3ea80476d2,NA,NA,NA,NA,NA,NA
c3e6c44ce785dda30575ac5c0372641aa8c362fb,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
74b499078650335d6f86c14b17614f76b1854018,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Lensia,Lensia campanella
beec6a2486d822b445e5832c90b6dd2677278b23,,,,,,
c58938c10eefd69ed860033dae446702ff7da2d6,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus parapergens
6914341bc7e1169375149718f8abcabc7490f8d4,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
2abd2d16424d1f97b98d6947b213d0bd4a0a315d,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
991675049f7bdba5807d8baf61086c2c5e045797,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
2e46f9be10f6c3fe32646ff7213f9a80843c7e41,Chordata,Mammalia,Diprotodontia,Macropodidae,Osphranter,Osphranter rufus
771b5b72163868a0301d409973a520d9d7e7f524,,,,,,
bc643914e75814bfd6ed97b7d1d9f9af7143861a,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Conchoecetta,Conchoecetta giesbrechti
a3966d53bb2a097dc1f33ab94dcf50d1b4965ba2,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,NA
068a040b5fd0c6779cceebb744bd1ed1ae094f50,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
bf2a6548c7d33628a9192da5ddda869c2d7575a9,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
5269adedd8150388b333b978927a30862c2a8549,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
90e55f27b71a87af18e2ab9f75e6b1b232ee7d4e,,,,,,
99b6ea30c28e3859c3e41bccc76dc812fe55d835,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
5edd5173bbe6f0709bd754dc18df3a2a8d3f2a81,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
7ae6c8d5e302d22e96eb664b6e68c2385aec5a5a,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
5d8acc51d6fd6dde84332a405a87dcdd62d71a41,Mollusca,Gastropoda,NA,NA,NA,NA
a169f7a0525710e4e6073f6dd6167ad17664d437,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
3278c3d6e0d5abd1ac4da1bedb06497758ecd457,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,NA,NA
6221cb7c952277821817c196be19fc0b5bc9cc94,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ef59593a9bd4b5f7d5066673a34d9a9e3ea0d203,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Conchoecetta,Conchoecetta giesbrechti
b207e10637dd4c26bbde2449ee1b28d60cf91b84,Mollusca,Gastropoda,Nudibranchia,Glaucidae,Hermissenda,Hermissenda opalescens
1198d0e18cc74aff113e974de50269252576249d,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Mikroconchoecia,Mikroconchoecia sp. Os099.1.3
991143b4496e0bfebdf15742224fd362eca983d6,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,NA
ea6b75c68344d7e1630c66929dc8a6a05aa3322d,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
1fcf5441d358d497a4b182b240116d2f0b8df03a,,,,,,
2eb0f5e42e86b60badd1cd831d053339ceeaf8f8,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
278560267ee3ca83e760af45b2ebffdff5aa13bb,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
61459294fdf246210fdd92604b0e12a547ccc7fb,Arthropoda,Hexanauplia,Calanoida,Calanidae,Ctenocalanus,Ctenocalanus vanus
a74eeebefa63696b84c329460c3922b8ded410a9,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
477af90a53bb0e8101f6e586b3db841f691179a8,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
a1babf7d87df66adb4e4e473fa9a07f733aee805,Arthropoda,Hexanauplia,Calanoida,Candaciidae,Candacia,Candacia bipinnata
5016ae275967ca9b9e6a0e4fa038e4844149dc3b,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
4cf762d4135c5ef5e0b895c35728b80bcb68890e,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
25c208e03a668c3e073411c7916d4c236fea3fee,,,,,,
0c9e06089e2fb74ed81cae1c9aba3c42952ddbe6,Mollusca,Gastropoda,NA,NA,NA,NA
d87346798bc596e049ed7a73a6a3577585531a64,Arthropoda,Hexanauplia,NA,NA,NA,NA
cbf5c0726d384316d22c563a5a8e5544d80ce93c,,,,,,
1ad99b68bfb99efe732722f294c213e786904c0e,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
7d67b2a4f9f61f19c14e56c1336b047624c51c0c,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
af871fea3d6bee4a98005345ec2cd76974f86c51,Mollusca,Gastropoda,NA,NA,NA,NA
383d60e63381e34e449d41920df816955b6ee59d,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
df5486459605d4e42752c91fd2002ad7d371345e,,,,,,
073f1a97c014aa752e2ca771dc99a2f86a0e1d45,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Euchirella,Euchirella pulchra
102cc7c90e2771a785a7ff071903b2194d7b5054,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
03fba41d417e1684ad60fd40ed312faa7e70c867,,,,,,
8a071058b6df3535895bc88ecec3e97e8e3ef592,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
335ea4e6268e3d078a2c8cdab0e03b32fa5553d6,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,NA
8e4f0c342a3c7e2361044a3ce23b70006a809f4e,NA,NA,NA,NA,NA,NA
6c38af928852fb67e5ff4a876379e374f5a33d25,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Conchoecetta,Conchoecetta giesbrechti
379588626c0b4d3e505576b682b3aaceb52cccaa,,,,,,
373b12d1df67de6c553a942871c3d674753f8cf8,Arthropoda,Hexanauplia,Pedunculata,NA,NA,NA
917ced099c60ba42ccf3355275d2cae37aa62f28,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
e9afba7faaa52d7483c5966f2456894861ca1031,,,,,,
694f085ae9856c843f7af813afd86351ebb0f24f,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
33477cfd57ef0e57b5ab2e51a56973a55a6db82a,Chordata,Actinopteri,Scombriformes,Tetragonuridae,Tetragonurus,Tetragonurus cuvieri
38ecfaf01d32485f85c09538c7bfacdb9f121736,,,,,,
ba73b7a541ff7c6df1b833dc7aaba7a580962fea,Arthropoda,Hexanauplia,Calanoida,Mecynoceridae,Mecynocera,Mecynocera clausi
e22df8bdeb248b8c4e7151bf1ececa229c367ccc,Mollusca,Gastropoda,NA,NA,NA,NA
0c92aaaa1c9d729bf02e8965834822eb3e5b3f92,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,NA
a658aabde8859c4d579a792cac077260d7f7af25,,,,,,
1f756189737391fa69f17b84f3b9ce4f53feaeab,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
3c45dc285364fe919ca1bb543306710964fe1eb2,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,Calanus pacificus
7bf663b8d1a5cb4178b70e102dafa80dc1babef1,Arthropoda,Hexanauplia,Calanoida,Mecynoceridae,Mecynocera,Mecynocera clausi
67531c0a045da70a61d7beb3539015b8fc4517c7,,,,,,
6c7f693a5c72aef42fd9421f950b7724f0821877,,,,,,
45bd7533ce3843fd38aeca890bbc9e687e15d154,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
a9d894f1caddfb12a37d3bd6ffa33553968cec0f,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
d2c57e05b205bb678612119becab766388e5d127,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
4ceab712ceda1308278305c3dc5fbf316976af88,,,,,,
3716da6268a512b51c0cbc67633e3df89556b35a,Arthropoda,Hexanauplia,Calanoida,Mecynoceridae,Mecynocera,Mecynocera clausi
2041f6b207b2daddfa4826ea21b6469a08e84de4,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
866c8468ed1d87737e7f229ec9b4fee3b9d8302c,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloroparvula,Chloroparvula pacifica
25fa6ff4b76eca0d9259ed3f706428c461ed5199,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
9a1a98c848d085d9384f5ae16a563f2e5becfb45,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ec6f94867cca481a5fe457d93b49b092720688b8,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,Metridia lucens
1893923acab4675b218cf79879e1f49ccdbef020,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,NA,NA
ac2e5da2fda8b2ccdcdfc15dd15da8730d3f746a,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
5fe0fce17ffc4aa67b71058c127a634e339d7fb9,Arthropoda,Malacostraca,Isopoda,Munnopsidae,Acanthamunnopsis,Acanthamunnopsis milleri
20da868e0f7bbbdeeea3f49504226e0be794d49d,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
696b37ee34a334efc38f51bc1cc17fa282ad6ccb,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
e40d3a0721a71e4723bc3958a21f620de6e0f4df,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,NA
1dcce8360826b98c802d159442bdd5a344727f31,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
f94fca69dfea8aafa080fcafd89cf71a9ed30ca6,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloroparvula,Chloroparvula pacifica
9d3cf75f68aebdabbbad40c3f0290c92940181f7,Arthropoda,Hexanauplia,Pedunculata,NA,NA,NA
